agent_id,day,from,to
15322,21,mean_reversion,arbitrage
15322,22,arbitrage,contrarian
15322,23,contrarian,mean_reversion
15322,24,mean_reversion,contrarian
15322,25,contrarian,risk_averse
15322,30,risk_averse,arbitrage
15322,32,arbitrage,risk_averse
15322,33,risk_averse,momentum
15322,34,momentum,risk_averse
15322,35,risk_averse,contrarian
15322,36,contrarian,mean_reversion
15322,37,mean_reversion,momentum
15322,38,momentum,mean_reversion
15322,39,mean_reversion,contrarian
15322,40,contrarian,mean_reversion
15322,41,mean_reversion,arbitrage
15322,42,arbitrage,contrarian
15322,43,contrarian,mean_reversion
15322,44,mean_reversion,momentum
15322,54,momentum,arbitrage
15322,55,arbitrage,contrarian
15322,56,contrarian,mean_reversion
15322,57,mean_reversion,contrarian
15322,58,contrarian,momentum
15322,59,momentum,contrarian
15322,60,contrarian,momentum
15322,61,momentum,contrarian
15322,62,contrarian,mean_reversion
15322,64,mean_reversion,arbitrage
15322,65,arbitrage,contrarian
15322,66,contrarian,momentum
15322,67,momentum,risk_averse
15322,73,risk_averse,momentum
15322,74,momentum,risk_averse
15322,78,risk_averse,mean_reversion
15322,79,mean_reversion,contrarian
15322,80,contrarian,momentum
15322,81,momentum,arbitrage
15322,82,arbitrage,momentum
15322,83,momentum,contrarian
15322,84,contrarian,mean_reversion
15322,85,mean_reversion,momentum
15322,86,momentum,contrarian
15322,87,contrarian,mean_reversion
15322,88,mean_reversion,risk_averse
15322,89,risk_averse,mean_reversion
15322,90,mean_reversion,arbitrage
15322,91,arbitrage,mean_reversion
15322,92,mean_reversion,risk_averse
15322,93,risk_averse,arbitrage
15322,94,arbitrage,risk_averse
15246,10,momentum,arbitrage
15246,11,arbitrage,risk_averse
15246,12,risk_averse,momentum
15246,22,momentum,arbitrage
15246,23,arbitrage,contrarian
15246,24,contrarian,risk_averse
15246,25,risk_averse,contrarian
15246,27,contrarian,mean_reversion
15246,28,mean_reversion,arbitrage
15246,29,arbitrage,mean_reversion
15246,30,mean_reversion,arbitrage
15246,33,arbitrage,contrarian
15246,36,contrarian,arbitrage
15246,37,arbitrage,contrarian
15246,38,contrarian,arbitrage
15246,39,arbitrage,mean_reversion
15246,40,mean_reversion,arbitrage
15246,41,arbitrage,momentum
15246,43,momentum,contrarian
15246,44,contrarian,risk_averse
15246,51,risk_averse,momentum
15246,53,momentum,contrarian
15246,54,contrarian,risk_averse
15246,55,risk_averse,mean_reversion
15246,56,mean_reversion,contrarian
15246,57,contrarian,mean_reversion
15246,58,mean_reversion,arbitrage
15246,59,arbitrage,momentum
15246,60,momentum,contrarian
15246,61,contrarian,mean_reversion
15246,62,mean_reversion,risk_averse
15246,78,risk_averse,momentum
15246,79,momentum,arbitrage
15246,80,arbitrage,contrarian
15246,81,contrarian,mean_reversion
15246,82,mean_reversion,momentum
15246,83,momentum,contrarian
15246,84,contrarian,mean_reversion
15246,85,mean_reversion,contrarian
15246,86,contrarian,momentum
15246,87,momentum,contrarian
15246,88,contrarian,mean_reversion
15246,89,mean_reversion,contrarian
15246,90,contrarian,arbitrage
15246,91,arbitrage,contrarian
15246,92,contrarian,arbitrage
15246,93,arbitrage,contrarian
15246,94,contrarian,arbitrage
15170,10,momentum,contrarian
15170,22,contrarian,arbitrage
15170,23,arbitrage,contrarian
15170,24,contrarian,mean_reversion
15170,25,mean_reversion,risk_averse
15170,26,risk_averse,arbitrage
15170,27,arbitrage,mean_reversion
15170,28,mean_reversion,contrarian
15170,29,contrarian,arbitrage
15170,30,arbitrage,contrarian
15170,42,contrarian,momentum
15170,43,momentum,mean_reversion
15170,44,mean_reversion,momentum
15170,45,momentum,risk_averse
15170,46,risk_averse,arbitrage
15170,54,arbitrage,risk_averse
15170,56,risk_averse,mean_reversion
15170,78,mean_reversion,risk_averse
15170,79,risk_averse,momentum
15170,81,momentum,risk_averse
15170,82,risk_averse,contrarian
15170,86,contrarian,arbitrage
15170,88,arbitrage,mean_reversion
15170,90,mean_reversion,momentum
15170,91,momentum,contrarian
15170,92,contrarian,momentum
15170,93,momentum,risk_averse
15170,94,risk_averse,mean_reversion
15170,95,mean_reversion,momentum
15170,96,momentum,arbitrage
15170,97,arbitrage,contrarian
15170,98,contrarian,mean_reversion
15170,99,mean_reversion,contrarian
15897,10,momentum,contrarian
15897,23,contrarian,risk_averse
15897,26,risk_averse,momentum
15897,27,momentum,arbitrage
15897,29,arbitrage,momentum
15897,30,momentum,mean_reversion
15897,31,mean_reversion,contrarian
15897,32,contrarian,momentum
15897,33,momentum,risk_averse
15897,34,risk_averse,mean_reversion
15897,35,mean_reversion,momentum
15897,36,momentum,risk_averse
15897,37,risk_averse,mean_reversion
15897,38,mean_reversion,risk_averse
15897,39,risk_averse,momentum
15897,40,momentum,arbitrage
15897,41,arbitrage,risk_averse
15897,43,risk_averse,mean_reversion
15897,44,mean_reversion,momentum
15897,45,momentum,mean_reversion
15897,59,mean_reversion,risk_averse
15897,78,risk_averse,arbitrage
15897,79,arbitrage,mean_reversion
15897,80,mean_reversion,arbitrage
15897,81,arbitrage,momentum
15897,82,momentum,arbitrage
15897,83,arbitrage,contrarian
15897,84,contrarian,risk_averse
15897,85,risk_averse,mean_reversion
15897,86,mean_reversion,momentum
15897,87,momentum,contrarian
15897,88,contrarian,arbitrage
15897,89,arbitrage,contrarian
15897,90,contrarian,momentum
15897,91,momentum,arbitrage
15897,92,arbitrage,mean_reversion
15897,93,mean_reversion,risk_averse
15897,94,risk_averse,momentum
14966,10,momentum,arbitrage
14966,11,arbitrage,risk_averse
14966,20,risk_averse,momentum
14966,21,momentum,arbitrage
14966,22,arbitrage,contrarian
14966,23,contrarian,risk_averse
14966,24,risk_averse,mean_reversion
14966,38,mean_reversion,contrarian
14966,39,contrarian,mean_reversion
14966,40,mean_reversion,arbitrage
14966,41,arbitrage,mean_reversion
14966,42,mean_reversion,arbitrage
14966,43,arbitrage,risk_averse
14966,44,risk_averse,arbitrage
14966,45,arbitrage,momentum
14966,54,momentum,risk_averse
14966,55,risk_averse,contrarian
14966,56,contrarian,momentum
14966,57,momentum,contrarian
14966,58,contrarian,arbitrage
14966,59,arbitrage,risk_averse
14966,60,risk_averse,arbitrage
14966,61,arbitrage,risk_averse
14966,78,risk_averse,contrarian
14966,79,contrarian,arbitrage
14966,80,arbitrage,mean_reversion
14966,81,mean_reversion,contrarian
14966,82,contrarian,momentum
14966,83,momentum,arbitrage
14966,84,arbitrage,contrarian
14966,85,contrarian,arbitrage
14966,86,arbitrage,contrarian
14966,87,contrarian,mean_reversion
14966,88,mean_reversion,contrarian
14966,99,contrarian,mean_reversion
14943,10,momentum,mean_reversion
14943,11,mean_reversion,momentum
14943,27,momentum,risk_averse
14943,28,risk_averse,mean_reversion
14943,29,mean_reversion,arbitrage
14943,30,arbitrage,contrarian
14943,42,contrarian,risk_averse
14943,43,risk_averse,momentum
14943,44,momentum,risk_averse
14943,45,risk_averse,mean_reversion
14943,78,mean_reversion,risk_averse
14943,79,risk_averse,contrarian
14943,80,contrarian,risk_averse
14943,81,risk_averse,mean_reversion
14943,82,mean_reversion,risk_averse
14943,83,risk_averse,arbitrage
14943,84,arbitrage,risk_averse
14943,85,risk_averse,momentum
14943,86,momentum,mean_reversion
14943,87,mean_reversion,contrarian
14943,88,contrarian,momentum
14943,89,momentum,arbitrage
14943,90,arbitrage,contrarian
14943,93,contrarian,momentum
14943,94,momentum,contrarian
14943,95,contrarian,risk_averse
14943,96,risk_averse,contrarian
14943,99,contrarian,momentum
15024,10,momentum,arbitrage
15024,22,arbitrage,mean_reversion
15024,23,mean_reversion,contrarian
15024,24,contrarian,arbitrage
15024,25,arbitrage,momentum
15024,26,momentum,contrarian
15024,30,contrarian,risk_averse
15024,42,risk_averse,contrarian
15024,43,contrarian,arbitrage
15024,44,arbitrage,risk_averse
15024,45,risk_averse,momentum
15024,53,momentum,risk_averse
15024,54,risk_averse,momentum
15024,55,momentum,mean_reversion
15024,56,mean_reversion,arbitrage
15024,57,arbitrage,mean_reversion
15024,58,mean_reversion,arbitrage
15024,59,arbitrage,contrarian
15024,60,contrarian,mean_reversion
15024,61,mean_reversion,arbitrage
15024,75,arbitrage,contrarian
15024,77,contrarian,arbitrage
15024,78,arbitrage,momentum
15024,79,momentum,risk_averse
15024,81,risk_averse,arbitrage
15024,85,arbitrage,risk_averse
15024,86,risk_averse,arbitrage
15024,87,arbitrage,momentum
15024,88,momentum,arbitrage
15024,89,arbitrage,momentum
15024,90,momentum,arbitrage
15024,91,arbitrage,momentum
15024,92,momentum,risk_averse
15024,93,risk_averse,contrarian
15024,94,contrarian,mean_reversion
15024,95,mean_reversion,risk_averse
15024,96,risk_averse,contrarian
15024,97,contrarian,momentum
15024,98,momentum,mean_reversion
15024,99,mean_reversion,risk_averse
15362,10,momentum,contrarian
15362,12,contrarian,arbitrage
15362,22,arbitrage,mean_reversion
15362,23,mean_reversion,contrarian
15362,24,contrarian,momentum
15362,25,momentum,arbitrage
15362,26,arbitrage,mean_reversion
15362,27,mean_reversion,risk_averse
15362,28,risk_averse,contrarian
15362,29,contrarian,mean_reversion
15362,30,mean_reversion,contrarian
15362,42,contrarian,risk_averse
15362,43,risk_averse,contrarian
15362,44,contrarian,risk_averse
15362,45,risk_averse,arbitrage
15362,78,arbitrage,contrarian
15362,79,contrarian,momentum
15362,80,momentum,mean_reversion
15362,81,mean_reversion,risk_averse
15362,82,risk_averse,arbitrage
15362,83,arbitrage,risk_averse
15362,84,risk_averse,momentum
15362,85,momentum,mean_reversion
15362,86,mean_reversion,contrarian
15362,88,contrarian,momentum
15362,90,momentum,arbitrage
15362,92,arbitrage,momentum
15362,93,momentum,arbitrage
15362,94,arbitrage,risk_averse
15362,95,risk_averse,mean_reversion
15362,96,mean_reversion,arbitrage
15014,10,momentum,risk_averse
15014,21,risk_averse,momentum
15014,22,momentum,risk_averse
15014,23,risk_averse,mean_reversion
15014,24,mean_reversion,risk_averse
15014,25,risk_averse,arbitrage
15014,27,arbitrage,risk_averse
15014,28,risk_averse,momentum
15014,29,momentum,arbitrage
15014,30,arbitrage,risk_averse
15014,32,risk_averse,mean_reversion
15014,33,mean_reversion,risk_averse
15014,34,risk_averse,arbitrage
15014,35,arbitrage,mean_reversion
15014,36,mean_reversion,momentum
15014,37,momentum,mean_reversion
15014,38,mean_reversion,momentum
15014,39,momentum,contrarian
15014,40,contrarian,risk_averse
15014,41,risk_averse,mean_reversion
15014,43,mean_reversion,momentum
15014,44,momentum,risk_averse
15014,45,risk_averse,mean_reversion
15014,46,mean_reversion,arbitrage
15014,57,arbitrage,risk_averse
15014,58,risk_averse,contrarian
15014,59,contrarian,momentum
15014,81,momentum,contrarian
15014,82,contrarian,arbitrage
15014,83,arbitrage,risk_averse
15014,84,risk_averse,contrarian
15014,85,contrarian,risk_averse
15014,86,risk_averse,contrarian
15014,87,contrarian,arbitrage
15014,88,arbitrage,risk_averse
15731,10,momentum,arbitrage
15731,23,arbitrage,momentum
15731,29,momentum,contrarian
15731,30,contrarian,risk_averse
15731,33,risk_averse,momentum
15731,38,momentum,mean_reversion
15731,43,mean_reversion,momentum
15731,44,momentum,contrarian
15731,45,contrarian,risk_averse
15731,46,risk_averse,arbitrage
15731,49,arbitrage,momentum
15731,50,momentum,mean_reversion
15731,53,mean_reversion,risk_averse
15731,54,risk_averse,contrarian
15731,61,contrarian,risk_averse
15731,64,risk_averse,mean_reversion
15731,65,mean_reversion,momentum
15731,66,momentum,contrarian
15731,67,contrarian,momentum
15731,78,momentum,contrarian
15731,79,contrarian,risk_averse
15731,80,risk_averse,mean_reversion
15731,81,mean_reversion,momentum
15731,82,momentum,risk_averse
15731,83,risk_averse,contrarian
15731,84,contrarian,mean_reversion
15731,85,mean_reversion,momentum
15731,86,momentum,risk_averse
15731,87,risk_averse,momentum
15731,88,momentum,mean_reversion
15731,89,mean_reversion,momentum
15731,90,momentum,mean_reversion
15731,91,mean_reversion,risk_averse
15731,92,risk_averse,arbitrage
15731,93,arbitrage,mean_reversion
15731,94,mean_reversion,momentum
15731,95,momentum,mean_reversion
15731,96,mean_reversion,risk_averse
15731,97,risk_averse,arbitrage
15731,98,arbitrage,contrarian
15731,99,contrarian,arbitrage
15778,10,momentum,risk_averse
15778,11,risk_averse,arbitrage
15778,12,arbitrage,contrarian
15778,23,contrarian,mean_reversion
15778,24,mean_reversion,arbitrage
15778,25,arbitrage,risk_averse
15778,26,risk_averse,contrarian
15778,29,contrarian,arbitrage
15778,30,arbitrage,mean_reversion
15778,31,mean_reversion,arbitrage
15778,32,arbitrage,mean_reversion
15778,35,mean_reversion,risk_averse
15778,36,risk_averse,arbitrage
15778,37,arbitrage,mean_reversion
15778,38,mean_reversion,momentum
15778,39,momentum,risk_averse
15778,40,risk_averse,arbitrage
15778,42,arbitrage,mean_reversion
15778,43,mean_reversion,risk_averse
15778,44,risk_averse,mean_reversion
15778,45,mean_reversion,momentum
15778,46,momentum,mean_reversion
15778,47,mean_reversion,momentum
15778,49,momentum,risk_averse
15778,51,risk_averse,mean_reversion
15778,52,mean_reversion,momentum
15778,53,momentum,arbitrage
15778,54,arbitrage,risk_averse
15778,55,risk_averse,contrarian
15778,56,contrarian,mean_reversion
15778,57,mean_reversion,risk_averse
15778,58,risk_averse,arbitrage
15778,59,arbitrage,momentum
15778,60,momentum,mean_reversion
15778,61,mean_reversion,arbitrage
15778,62,arbitrage,momentum
15778,82,momentum,contrarian
15778,86,contrarian,arbitrage
15778,87,arbitrage,mean_reversion
15778,88,mean_reversion,arbitrage
15778,89,arbitrage,contrarian
15778,90,contrarian,risk_averse
15778,91,risk_averse,contrarian
15778,92,contrarian,momentum
15778,93,momentum,risk_averse
15778,94,risk_averse,arbitrage
14984,10,momentum,contrarian
14984,22,contrarian,risk_averse
14984,23,risk_averse,mean_reversion
14984,24,mean_reversion,arbitrage
14984,25,arbitrage,mean_reversion
14984,26,mean_reversion,contrarian
14984,30,contrarian,momentum
14984,31,momentum,risk_averse
14984,33,risk_averse,arbitrage
14984,34,arbitrage,mean_reversion
14984,35,mean_reversion,arbitrage
14984,36,arbitrage,contrarian
14984,37,contrarian,arbitrage
14984,38,arbitrage,momentum
14984,39,momentum,arbitrage
14984,40,arbitrage,risk_averse
14984,41,risk_averse,contrarian
14984,42,contrarian,mean_reversion
14984,43,mean_reversion,contrarian
14984,44,contrarian,momentum
14984,53,momentum,mean_reversion
14984,54,mean_reversion,risk_averse
14984,55,risk_averse,momentum
14984,56,momentum,contrarian
14984,57,contrarian,momentum
14984,58,momentum,risk_averse
14984,59,risk_averse,momentum
14984,60,momentum,contrarian
14984,61,contrarian,arbitrage
14984,62,arbitrage,risk_averse
14984,63,risk_averse,arbitrage
14984,78,arbitrage,risk_averse
14984,79,risk_averse,momentum
14984,81,momentum,contrarian
14984,82,contrarian,risk_averse
14984,83,risk_averse,arbitrage
14984,84,arbitrage,risk_averse
14984,85,risk_averse,arbitrage
14984,86,arbitrage,contrarian
14984,87,contrarian,mean_reversion
14984,88,mean_reversion,arbitrage
14984,89,arbitrage,momentum
14984,90,momentum,arbitrage
14984,91,arbitrage,risk_averse
14984,92,risk_averse,mean_reversion
14984,93,mean_reversion,contrarian
14984,94,contrarian,mean_reversion
14984,95,mean_reversion,risk_averse
15022,10,momentum,mean_reversion
15022,15,mean_reversion,momentum
15022,22,momentum,mean_reversion
15022,23,mean_reversion,risk_averse
15022,27,risk_averse,momentum
15022,28,momentum,risk_averse
15022,29,risk_averse,contrarian
15022,30,contrarian,risk_averse
15022,41,risk_averse,contrarian
15022,42,contrarian,arbitrage
15022,43,arbitrage,risk_averse
15022,44,risk_averse,momentum
15022,45,momentum,arbitrage
15022,54,arbitrage,momentum
15022,55,momentum,risk_averse
15022,56,risk_averse,arbitrage
15022,57,arbitrage,contrarian
15022,58,contrarian,mean_reversion
15022,59,mean_reversion,momentum
15022,60,momentum,contrarian
15022,61,contrarian,arbitrage
15022,62,arbitrage,mean_reversion
15022,78,mean_reversion,arbitrage
15022,79,arbitrage,momentum
15022,81,momentum,risk_averse
15022,82,risk_averse,momentum
15022,85,momentum,mean_reversion
15022,92,mean_reversion,contrarian
15022,93,contrarian,mean_reversion
15022,94,mean_reversion,risk_averse
15022,95,risk_averse,arbitrage
15022,96,arbitrage,risk_averse
15022,97,risk_averse,momentum
15022,99,momentum,contrarian
15009,10,momentum,risk_averse
15009,20,risk_averse,momentum
15009,22,momentum,risk_averse
15009,23,risk_averse,arbitrage
15009,24,arbitrage,momentum
15009,27,momentum,contrarian
15009,29,contrarian,momentum
15009,30,momentum,mean_reversion
15009,32,mean_reversion,risk_averse
15009,33,risk_averse,mean_reversion
15009,34,mean_reversion,arbitrage
15009,35,arbitrage,contrarian
15009,36,contrarian,momentum
15009,37,momentum,mean_reversion
15009,38,mean_reversion,contrarian
15009,39,contrarian,momentum
15009,40,momentum,arbitrage
15009,41,arbitrage,mean_reversion
15009,42,mean_reversion,momentum
15009,43,momentum,risk_averse
15009,44,risk_averse,contrarian
15009,45,contrarian,risk_averse
15009,46,risk_averse,momentum
15009,47,momentum,arbitrage
15009,53,arbitrage,risk_averse
15009,54,risk_averse,contrarian
15009,64,contrarian,risk_averse
15009,65,risk_averse,mean_reversion
15009,66,mean_reversion,arbitrage
15009,67,arbitrage,momentum
15009,68,momentum,contrarian
15009,69,contrarian,mean_reversion
15009,70,mean_reversion,momentum
15009,78,momentum,contrarian
15009,80,contrarian,mean_reversion
15009,81,mean_reversion,contrarian
15009,82,contrarian,mean_reversion
15009,83,mean_reversion,momentum
15009,84,momentum,mean_reversion
15009,85,mean_reversion,contrarian
15009,86,contrarian,mean_reversion
15009,87,mean_reversion,momentum
15009,88,momentum,contrarian
15418,10,momentum,mean_reversion
15418,11,mean_reversion,risk_averse
15418,12,risk_averse,contrarian
15418,23,contrarian,risk_averse
15418,24,risk_averse,arbitrage
